OrderID,OrderDate,Country,Region,Category,Product,UnitsSold,UnitPrice,TotalRevenue
2036,2023-12-22,Egypt,Africa,Electronics,Laptop,43,239.59,10302.37
2037,2023-03-13,United Kingdom,Europe,Apparel,Sneakers,32,61.49,1967.68
2038,2023-10-25,Turkey,Europe,Apparel,Jeans,50,175.77,8788.5
2039,2025-01-03,Netherlands,Europe,Apparel,Dress,30,234.51,7035.3
2040,2024-06-24,Malaysia,Asia,Apparel,Sneakers,40,231.01,9240.4
2041,2023-12-15,Turkey,Europe,Apparel,T-Shirt,43,216.36,9303.48
2042,2025-07-03,United Kingdom,Europe,Books,Biography,15,19.15,287.25
2043,2024-12-31,India,Asia,Electronics,Headphones,37,1126.68,41687.16
2044,2024-12-16,Germany,Europe,Electronics,Tablet,12,916.2,10994.4
2045,2024-03-24,France,Europe,Electronics,Headphones,11,474.57,5220.27
2046,2023-05-25,Nigeria,Africa,Home Goods,Sofa,10,78.03,780.3
2047,2023-02-25,Indonesia,Asia,Electronics,Smartwatch,47,1463.77,68797.19
2048,2024-08-13,Bangladesh,Asia,Apparel,Sneakers,2,235.7,471.4
2049,2023-04-15,Japan,Asia,Home Goods,Bed Frame,32,583.81,18681.92
2050,2023-06-16,Switzerland,Europe,Home Goods,Bed Frame,21,666.49,13996.29
2051,2025-04-20,France,Europe,Electronics,Laptop,5,865.53,4327.65
2052,2023-04-13,Philippines,Asia,Electronics,Headphones,11,544.81,5992.91
2053,2023-07-21,Russia,Europe,Home Goods,Vacuum Cleaner,47,128.48,6038.56
2054,2023-06-05,Thailand,Asia,Apparel,Sneakers,43,178.89,7692.27
2055,2025-07-05,Philippines,Asia,Books,Fiction Novel,15,42.22,633.3
2056,2023-11-11,Indonesia,Asia,Apparel,Sneakers,37,194.94,7212.78
2057,2023-02-23,South Africa,Africa,Books,Fiction Novel,18,70.79,1274.22
2058,2024-08-01,Pakistan,Asia,Home Goods,Vacuum Cleaner,28,787.41,22047.48
2059,2025-07-10,Bangladesh,Asia,Home Goods,Vacuum Cleaner,46,73.21,3367.66
2060,2025-02-27,Mexico,North America,Apparel,Jacket,4,16.85,67.4
2061,2024-02-16,Japan,Asia,Home Goods,Bed Frame,40,464.62,18584.8
2062,2024-04-03,China,Asia,Apparel,T-Shirt,45,108.0,4860.0
2063,2024-10-24,Australia,Oceania,Apparel,Jeans,2,62.35,124.7
2064,2023-06-17,Argentina,South America,Apparel,Dress,24,121.31,2911.44
2065,2024-03-19,Canada,North America,Home Goods,Vacuum Cleaner,2,31.45,62.9
2066,2025-01-18,Mexico,North America,Books,Cookbook,45,61.6,2772.0
2067,2025-06-27,China,Asia,Home Goods,Vacuum Cleaner,37,147.92,5473.04
2068,2023-04-10,Spain,Europe,Electronics,Laptop,50,637.01,31850.5
2069,2024-03-01,France,Europe,Electronics,Laptop,12,464.18,5570.16
2070,2024-06-22,India,Asia,Apparel,Jacket,42,67.29,2826.18
2071,2024-12-06,Egypt,Africa,Apparel,Sneakers,46,154.97,7128.62
2072,2023-03-20,Canada,North America,Electronics,Tablet,4,1388.74,5554.96
2073,2024-02-05,Germany,Europe,Apparel,Jacket,8,185.95,1487.6
2074,2024-09-15,South Korea,Asia,Books,Fiction Novel,50,26.46,1323.0
2075,2025-04-20,Netherlands,Europe,Apparel,Jacket,5,211.46,1057.3
2076,2023-02-28,Nigeria,Africa,Electronics,Smartphone,17,1481.45,25184.65
2077,2023-01-19,Spain,Europe,Books,Fiction Novel,6,38.98,233.88
2078,2023-02-09,Malaysia,Asia,Electronics,Laptop,5,890.7,4453.5
2079,2025-02-13,Thailand,Asia,Apparel,Jacket,8,15.67,125.36
2080,2023-06-11,Philippines,Asia,Books,Biography,35,63.6,2226.0
2081,2023-03-02,Netherlands,Europe,Home Goods,Sofa,20,311.51,6230.2
2082,2025-06-06,South Africa,Africa,Electronics,Smartwatch,9,936.34,8427.06
2083,2024-04-09,Bangladesh,Asia,Apparel,Jacket,32,209.53,6704.96
2084,2023-12-27,Australia,Oceania,Home Goods,Sofa,50,118.58,5929.0
2085,2025-01-20,Turkey,Europe,Apparel,Sneakers,24,204.78,4914.72
2086,2024-08-21,United Kingdom,Europe,Books,Science Journal,16,61.84,989.44
2087,2023-09-04,Russia,Europe,Books,Cookbook,46,34.54,1588.84
2088,2023-10-16,Australia,Oceania,Home Goods,Bed Frame,36,89.62,3226.32
2089,2023-07-19,Turkey,Europe,Electronics,Headphones,32,536.34,17162.88
2090,2023-04-16,Germany,Europe,Home Goods,Sofa,34,621.63,21135.42
2091,2023-03-29,China,Asia,Apparel,Dress,12,15.85,190.2
2092,2025-03-17,Canada,North America,Books,Biography,49,58.01,2842.49
2093,2023-11-18,Mexico,North America,Electronics,Tablet,42,425.73,17880.66
2094,2023-07-05,Malaysia,Asia,Electronics,Smartwatch,42,748.97,31456.74
2095,2025-04-24,South Africa,Africa,Apparel,Sneakers,36,206.22,7423.92
2096,2023-02-06,Italy,Europe,Books,Biography,47,41.09,1931.23
2097,2024-11-19,Canada,North America,Apparel,Sneakers,42,154.2,6476.4
2098,2024-12-06,Turkey,Europe,Home Goods,Sofa,41,405.01,16605.41
2099,2025-07-24,Canada,North America,Books,Science Journal,11,27.53,302.83
2100,2023-06-15,Saudi Arabia,Asia,Home Goods,Blender,32,439.73,14071.36
2101,2024-10-15,Malaysia,Asia,Electronics,Laptop,36,243.25,8757.0
2102,2023-08-23,Switzerland,Europe,Home Goods,Blender,40,204.95,8198.0
2103,2025-05-19,South Korea,Asia,Electronics,Headphones,17,955.41,16241.97
2104,2023-01-19,Turkey,Europe,Books,Fiction Novel,1,49.42,49.42
2105,2025-04-04,Indonesia,Asia,Apparel,Dress,6,246.73,1480.38
2106,2024-10-21,Australia,Oceania,Books,Science Journal,39,57.27,2233.53
2107,2023-04-12,Canada,North America,Home Goods,Bed Frame,30,639.63,19188.9
2108,2025-05-08,Saudi Arabia,Asia,Books,Cookbook,29,48.1,1394.9
2109,2024-01-13,Netherlands,Europe,Electronics,Laptop,19,1351.86,25685.34
2110,2023-10-28,Japan,Asia,Books,Fiction Novel,4,22.14,88.56
2111,2023-02-21,Malaysia,Asia,Apparel,Sneakers,46,68.84,3166.64
2112,2024-09-13,United Kingdom,Europe,Books,Cookbook,12,22.85,274.2
2113,2023-02-20,South Korea,Asia,Books,Cookbook,8,76.19,609.52
2114,2024-09-26,United States,North America,Apparel,Dress,42,61.89,2599.38
2115,2024-02-11,Russia,Europe,Electronics,Headphones,27,613.9,16575.3
2116,2024-04-20,Thailand,Asia,Home Goods,Coffee Maker,29,317.6,9210.4
2117,2023-01-08,United States,North America,Home Goods,Bed Frame,20,256.88,5137.6
2118,2025-01-30,United Kingdom,Europe,Books,Cookbook,28,14.0,392.0
2119,2023-02-11,Brazil,South America,Home Goods,Coffee Maker,47,364.23,17118.81
2120,2024-07-20,Philippines,Asia,Electronics,Smartwatch,46,442.26,20343.96
2121,2023-05-27,United Kingdom,Europe,Electronics,Smartwatch,1,601.37,601.37
2122,2023-10-27,Egypt,Africa,Home Goods,Coffee Maker,42,56.28,2363.76
2123,2023-08-20,Brazil,South America,Electronics,Laptop,24,1374.83,32995.92
2124,2024-09-22,Pakistan,Asia,Apparel,Jacket,19,209.07,3972.33
2125,2025-03-24,South Korea,Asia,Home Goods,Bed Frame,4,457.04,1828.16
2126,2024-08-13,Italy,Europe,Home Goods,Vacuum Cleaner,42,587.82,24688.44
2127,2023-03-23,France,Europe,Electronics,Headphones,31,756.2,23442.2
2128,2024-03-01,Mexico,North America,Electronics,Headphones,19,1348.47,25620.93
2129,2023-07-31,South Africa,Africa,Electronics,Headphones,16,409.09,6545.44
2130,2024-06-12,France,Europe,Apparel,T-Shirt,22,92.85,2042.7
2131,2023-02-14,Netherlands,Europe,Books,Cookbook,30,33.79,1013.7
2132,2025-06-30,Brazil,South America,Apparel,Jacket,40,226.61,9064.4
2133,2024-05-24,Malaysia,Asia,Home Goods,Vacuum Cleaner,21,223.17,4686.57
2134,2024-12-28,Philippines,Asia,Electronics,Smartphone,28,279.48,7825.44
2135,2023-04-23,Bangladesh,Asia,Books,Science Journal,37,78.83,2916.71
2136,2023-10-11,Spain,Europe,Books,Biography,1,11.1,11.1
2137,2023-12-30,India,Asia,Books,History Text,22,53.13,1168.86
2138,2023-01-30,Australia,Oceania,Electronics,Smartwatch,47,1317.56,61925.32
2139,2024-05-25,Vietnam,Asia,Apparel,Sneakers,15,69.96,1049.4
2140,2023-05-31,Bangladesh,Asia,Books,Fiction Novel,16,62.74,1003.84
2141,2023-11-28,Malaysia,Asia,Home Goods,Vacuum Cleaner,31,638.54,19794.74
2142,2024-10-04,Indonesia,Asia,Electronics,Smartphone,44,134.43,5914.92
2143,2024-01-17,Australia,Oceania,Electronics,Smartphone,31,1123.47,34827.57
2144,2025-02-06,Japan,Asia,Electronics,Headphones,5,1240.62,6203.1
2145,2023-04-06,Germany,Europe,Books,Biography,29,26.89,779.81
2146,2023-01-10,Thailand,Asia,Electronics,Tablet,5,735.68,3678.4
2147,2024-06-21,Mexico,North America,Apparel,Sneakers,21,77.32,1623.72
2148,2023-12-18,Philippines,Asia,Books,History Text,29,24.98,724.42
2149,2024-06-15,Italy,Europe,Electronics,Headphones,22,1446.0,31812.0
2150,2024-12-08,United Kingdom,Europe,Electronics,Smartwatch,17,1386.74,23574.58
2151,2025-04-25,Turkey,Europe,Books,Cookbook,18,62.0,1116.0
2152,2024-06-08,Egypt,Africa,Books,Biography,18,67.31,1211.58
2153,2024-02-12,Thailand,Asia,Books,Biography,10,25.14,251.4
2154,2024-04-10,Netherlands,Europe,Electronics,Laptop,32,1111.64,35572.48
2155,2025-07-30,Italy,Europe,Books,Biography,30,62.4,1872.0
2156,2025-04-01,India,Asia,Books,History Text,46,75.92,3492.32
2157,2023-07-05,Vietnam,Asia,Books,History Text,20,69.85,1397.0
2158,2024-05-31,France,Europe,Apparel,Dress,38,141.2,5365.6
2159,2023-05-01,Philippines,Asia,Home Goods,Coffee Maker,29,340.68,9879.72
2160,2025-07-18,Vietnam,Asia,Apparel,Jacket,18,131.51,2367.18
2161,2023-05-12,Russia,Europe,Electronics,Headphones,34,1072.52,36465.68
2162,2023-01-18,Egypt,Africa,Home Goods,Coffee Maker,49,673.82,33017.18
2163,2023-12-06,China,Asia,Apparel,Jeans,23,51.69,1188.87
2164,2024-07-31,United States,North America,Electronics,Headphones,48,1088.32,52239.36
2165,2023-10-04,Saudi Arabia,Asia,Apparel,Jeans,28,84.19,2357.32
2166,2023-08-08,Bangladesh,Asia,Electronics,Smartwatch,17,535.68,9106.56
2167,2024-10-09,Saudi Arabia,Asia,Electronics,Headphones,34,1448.92,49263.28
2168,2023-10-03,Saudi Arabia,Asia,Apparel,Dress,3,133.36,400.08
2169,2025-04-22,France,Europe,Apparel,Jacket,27,150.89,4074.03
2170,2023-09-26,Italy,Europe,Apparel,T-Shirt,8,116.77,934.16
2171,2025-02-04,United Kingdom,Europe,Apparel,Jeans,7,37.21,260.47
2172,2023-02-25,Nigeria,Africa,Home Goods,Bed Frame,33,172.64,5697.12
2173,2025-07-01,Malaysia,Asia,Electronics,Smartphone,44,314.61,13842.84
2174,2023-01-25,Australia,Oceania,Apparel,Sneakers,9,158.87,1429.83
2175,2023-07-14,Indonesia,Asia,Home Goods,Coffee Maker,3,59.29,177.87
2176,2024-02-01,Pakistan,Asia,Books,Science Journal,25,51.56,1289.0
2177,2025-01-03,South Korea,Asia,Apparel,Sneakers,14,240.61,3368.54
2178,2024-01-03,Philippines,Asia,Home Goods,Coffee Maker,40,741.99,29679.6
2179,2024-07-03,United Kingdom,Europe,Electronics,Smartphone,26,470.51,12233.26
2180,2023-03-20,Egypt,Africa,Books,Biography,27,53.76,1451.52
2181,2024-07-11,United Kingdom,Europe,Books,Cookbook,43,72.09,3099.87
2182,2024-02-11,India,Asia,Electronics,Tablet,10,945.6,9456.0
2183,2024-05-25,Turkey,Europe,Home Goods,Sofa,4,532.28,2129.12
2184,2024-12-03,Brazil,South America,Books,Fiction Novel,35,79.99,2799.65
2185,2024-01-30,Indonesia,Asia,Home Goods,Vacuum Cleaner,13,251.54,3270.02
2186,2023-01-09,Japan,Asia,Home Goods,Vacuum Cleaner,18,491.8,8852.4
2187,2023-11-05,South Korea,Asia,Books,Biography,26,63.6,1653.6
2188,2025-06-19,South Africa,Africa,Electronics,Headphones,8,1462.46,11699.68
2189,2024-08-16,Saudi Arabia,Asia,Apparel,Dress,25,118.39,2959.75
2190,2023-01-06,Germany,Europe,Books,Fiction Novel,37,15.84,586.08
2191,2023-05-18,France,Europe,Home Goods,Sofa,12,541.12,6493.44
2192,2023-06-07,Spain,Europe,Apparel,Dress,47,98.96,4651.12
2193,2023-10-17,South Africa,Africa,Books,Science Journal,4,21.32,85.28
2194,2025-04-03,Italy,Europe,Apparel,Sneakers,27,121.15,3271.05
2195,2023-08-24,United Kingdom,Europe,Home Goods,Blender,11,747.37,8221.07
2196,2025-02-05,Netherlands,Europe,Apparel,Dress,36,88.39,3182.04
2197,2024-01-16,United States,North America,Apparel,Sneakers,14,173.21,2424.94
2198,2024-05-26,Malaysia,Asia,Books,Cookbook,3,40.6,121.8
2199,2023-08-12,Japan,Asia,Books,Biography,42,24.43,1026.06
2200,2023-07-19,Bangladesh,Asia,Electronics,Smartwatch,9,805.58,7250.22
2201,2023-03-04,Italy,Europe,Apparel,Jeans,20,93.77,1875.4
2202,2023-09-09,Nigeria,Africa,Books,Science Journal,13,72.36,940.68
2203,2023-07-19,South Korea,Asia,Home Goods,Bed Frame,23,123.29,2835.67
2204,2023-11-16,Saudi Arabia,Asia,Apparel,Jacket,48,116.93,5612.64
2205,2023-07-29,Australia,Oceania,Apparel,Sneakers,19,108.93,2069.67
2206,2023-03-05,China,Asia,Apparel,Jeans,3,244.7,734.1
2207,2025-07-15,South Korea,Asia,Books,Fiction Novel,2,13.52,27.04
2208,2024-01-02,Switzerland,Europe,Books,History Text,2,75.3,150.6
2209,2023-01-20,South Korea,Asia,Apparel,Sneakers,43,126.24,5428.32
2210,2023-05-23,Japan,Asia,Electronics,Headphones,49,481.8,23608.2
2211,2023-10-28,Italy,Europe,Home Goods,Coffee Maker,50,178.46,8923.0
2212,2025-01-02,Russia,Europe,Home Goods,Vacuum Cleaner,27,449.78,12144.06
2213,2024-12-10,Indonesia,Asia,Apparel,Jacket,33,191.26,6311.58
2214,2025-01-19,South Korea,Asia,Books,Fiction Novel,29,26.01,754.29
2215,2024-08-31,Vietnam,Asia,Books,History Text,8,11.15,89.2
2216,2023-09-26,Mexico,North America,Electronics,Smartphone,33,375.87,12403.71
2217,2025-01-14,China,Asia,Home Goods,Vacuum Cleaner,39,422.33,16470.87
2218,2024-06-08,Spain,Europe,Books,Science Journal,20,63.79,1275.8
2219,2023-02-08,Nigeria,Africa,Books,Cookbook,15,38.9,583.5
2220,2024-05-24,United States,North America,Home Goods,Blender,23,653.87,15039.01
2221,2024-08-23,Pakistan,Asia,Home Goods,Vacuum Cleaner,40,750.17,30006.8
2222,2023-09-21,Indonesia,Asia,Electronics,Smartwatch,3,1326.97,3980.91
2223,2024-08-19,Pakistan,Asia,Books,History Text,26,53.06,1379.56
2224,2025-02-17,Bangladesh,Asia,Apparel,Dress,2,143.86,287.72
2225,2024-12-30,Thailand,Asia,Books,Cookbook,39,49.77,1941.03
2226,2023-08-09,Netherlands,Europe,Electronics,Laptop,23,725.76,16692.48
2227,2025-03-22,Malaysia,Asia,Books,Cookbook,42,40.47,1699.74
2228,2023-10-17,Egypt,Africa,Books,History Text,13,35.64,463.32
2229,2024-02-23,Egypt,Africa,Home Goods,Vacuum Cleaner,27,306.33,8270.91
2230,2025-02-15,Argentina,South America,Apparel,T-Shirt,27,70.98,1916.46
2231,2025-07-11,South Korea,Asia,Books,Cookbook,1,79.67,79.67
2232,2024-10-24,India,Asia,Electronics,Laptop,41,680.43,27897.63
2233,2025-07-02,Indonesia,Asia,Electronics,Tablet,16,894.28,14308.48
2234,2025-05-24,Thailand,Asia,Books,Fiction Novel,31,28.42,881.02
2235,2025-06-30,South Africa,Africa,Home Goods,Bed Frame,22,517.97,11395.34
2236,2023-07-27,Pakistan,Asia,Electronics,Tablet,24,1392.41,33417.84
2237,2023-11-05,Bangladesh,Asia,Apparel,Jeans,26,220.67,5737.42
2238,2023-04-01,Switzerland,Europe,Home Goods,Bed Frame,39,286.95,11191.05
2239,2025-05-21,Bangladesh,Asia,Books,History Text,3,50.74,152.22
2240,2025-05-04,Spain,Europe,Apparel,Sneakers,5,235.3,1176.5
2241,2024-09-14,Switzerland,Europe,Books,Science Journal,20,56.93,1138.6
2242,2025-03-12,Egypt,Africa,Home Goods,Coffee Maker,29,303.25,8794.25
2243,2024-08-25,South Korea,Asia,Electronics,Laptop,36,945.74,34046.64
2244,2023-12-06,France,Europe,Home Goods,Coffee Maker,46,332.71,15304.66
2245,2024-10-15,Mexico,North America,Home Goods,Vacuum Cleaner,23,395.11,9087.53
2246,2024-04-21,Italy,Europe,Apparel,Jeans,18,200.07,3601.26
2247,2024-05-09,Netherlands,Europe,Books,Cookbook,8,59.91,479.28
2248,2023-09-15,Germany,Europe,Books,Fiction Novel,29,71.6,2076.4
2249,2023-07-25,Netherlands,Europe,Home Goods,Bed Frame,35,512.88,17950.8
2250,2025-03-31,United States,North America,Books,History Text,3,64.21,192.63
2251,2025-05-07,United States,North America,Apparel,Sneakers,45,98.34,4425.3
2252,2024-04-28,South Africa,Africa,Home Goods,Blender,1,481.23,481.23
2253,2025-06-10,Malaysia,Asia,Apparel,Dress,2,17.16,34.32
2254,2024-03-08,Japan,Asia,Books,Science Journal,2,34.07,68.14
2255,2024-11-20,South Africa,Africa,Electronics,Smartphone,38,1385.94,52665.72
2256,2023-06-04,Egypt,Africa,Electronics,Smartwatch,23,181.79,4181.17
2257,2023-06-04,Japan,Asia,Apparel,Dress,8,111.33,890.64
2258,2025-05-02,Italy,Europe,Electronics,Smartphone,8,177.04,1416.32
2259,2024-06-23,Canada,North America,Books,Biography,28,41.7,1167.6
2260,2025-01-14,Turkey,Europe,Electronics,Laptop,11,349.8,3847.8
2261,2025-06-28,Pakistan,Asia,Books,Science Journal,35,12.98,454.3
2262,2024-05-07,United Kingdom,Europe,Apparel,Jeans,29,213.5,6191.5
2263,2023-08-03,Pakistan,Asia,Home Goods,Coffee Maker,25,638.14,15953.5
2264,2023-10-17,Australia,Oceania,Apparel,Jacket,12,82.64,991.68
2265,2023-12-11,Japan,Asia,Books,Science Journal,42,19.4,814.8
2266,2024-02-18,Switzerland,Europe,Home Goods,Coffee Maker,21,681.3,14307.3
2267,2025-04-14,Saudi Arabia,Asia,Apparel,Jeans,41,111.18,4558.38
2268,2024-08-31,India,Asia,Home Goods,Bed Frame,33,391.26,12911.58
2269,2024-06-09,Russia,Europe,Home Goods,Sofa,23,74.21,1706.83
2270,2024-03-24,Vietnam,Asia,Electronics,Smartphone,34,204.53,6954.02
2271,2023-07-23,Egypt,Africa,Home Goods,Blender,20,60.1,1202.0
2272,2025-04-30,Turkey,Europe,Electronics,Laptop,47,924.67,43459.49
2273,2024-04-01,Russia,Europe,Electronics,Headphones,37,1165.27,43114.99
2274,2023-09-23,South Africa,Africa,Electronics,Smartphone,33,550.68,18172.44
2275,2023-09-02,Italy,Europe,Apparel,Dress,46,201.27,9258.42
2276,2025-03-31,Bangladesh,Asia,Apparel,Dress,3,101.43,304.29
2277,2025-06-28,South Korea,Asia,Books,Cookbook,14,68.08,953.12
2278,2025-03-13,Indonesia,Asia,Apparel,Sneakers,7,174.43,1221.01
2279,2024-08-27,South Korea,Asia,Apparel,Dress,20,197.26,3945.2
2280,2023-07-19,Philippines,Asia,Electronics,Headphones,1,1036.47,1036.47
2281,2025-04-29,Bangladesh,Asia,Books,Fiction Novel,44,78.5,3454.0
2282,2024-05-03,Germany,Europe,Books,History Text,23,19.8,455.4
2283,2023-01-14,Brazil,South America,Apparel,Dress,2,220.19,440.38
2284,2023-04-23,Turkey,Europe,Books,Biography,4,32.16,128.64
2285,2023-05-16,Thailand,Asia,Electronics,Headphones,11,731.35,8044.85
2286,2023-05-29,Canada,North America,Books,History Text,8,75.36,602.88
2287,2024-01-03,Philippines,Asia,Electronics,Smartwatch,11,300.59,3306.49
2288,2024-10-11,Indonesia,Asia,Apparel,T-Shirt,39,65.51,2554.89
2289,2025-01-19,China,Asia,Books,Fiction Novel,34,27.61,938.74
2290,2025-03-19,India,Asia,Apparel,Jeans,48,31.87,1529.76
2291,2024-10-05,Canada,North America,Home Goods,Bed Frame,3,124.84,374.52
2292,2024-11-22,Japan,Asia,Home Goods,Coffee Maker,29,51.64,1497.56
2293,2025-02-03,United States,North America,Electronics,Tablet,28,1452.65,40674.2
2294,2023-07-14,Bangladesh,Asia,Electronics,Tablet,48,306.89,14730.72
2295,2024-09-22,United States,North America,Apparel,Jacket,18,174.79,3146.22
2296,2025-03-31,Thailand,Asia,Home Goods,Sofa,14,504.68,7065.52
2297,2023-05-04,Switzerland,Europe,Home Goods,Sofa,23,111.92,2574.16
2298,2025-01-07,Thailand,Asia,Electronics,Laptop,14,1240.0,17360.0
2299,2024-07-02,Japan,Asia,Electronics,Smartwatch,21,279.2,5863.2
2300,2024-04-14,Thailand,Asia,Home Goods,Sofa,37,419.12,15507.44
2301,2023-04-11,Russia,Europe,Electronics,Laptop,14,670.4,9385.6
2302,2025-06-18,Philippines,Asia,Home Goods,Coffee Maker,46,397.88,18302.48
2303,2023-11-12,Nigeria,Africa,Apparel,Sneakers,23,226.85,5217.55
2304,2025-05-17,Canada,North America,Books,History Text,26,21.48,558.48
2305,2025-06-17,Mexico,North America,Home Goods,Bed Frame,5,266.0,1330.0
2306,2024-05-03,Germany,Europe,Electronics,Headphones,2,624.1,1248.2
2307,2023-06-06,Philippines,Asia,Apparel,Dress,42,208.7,8765.4
2308,2023-03-08,Argentina,South America,Books,Cookbook,48,16.02,768.96
2309,2024-12-04,South Africa,Africa,Books,Biography,24,44.28,1062.72
2310,2024-04-10,India,Asia,Books,Biography,38,68.4,2599.2
2311,2024-03-08,Indonesia,Asia,Apparel,Jacket,34,30.2,1026.8
2312,2023-02-22,Switzerland,Europe,Electronics,Headphones,31,1202.13,37266.03
2313,2023-03-16,Netherlands,Europe,Apparel,T-Shirt,13,104.32,1356.16
2314,2024-09-21,France,Europe,Books,History Text,26,36.35,945.1
2315,2024-07-30,Argentina,South America,Home Goods,Vacuum Cleaner,42,189.59,7962.78
2316,2024-04-23,Germany,Europe,Home Goods,Coffee Maker,13,659.19,8569.47
2317,2024-06-15,Saudi Arabia,Asia,Books,History Text,31,58.09,1800.79
2318,2024-03-19,Netherlands,Europe,Electronics,Tablet,49,1380.06,67622.94
2319,2025-01-08,China,Asia,Electronics,Smartwatch,7,930.66,6514.62
2320,2023-08-31,Germany,Europe,Apparel,Dress,22,132.43,2913.46
2321,2025-06-20,Pakistan,Asia,Home Goods,Sofa,9,290.49,2614.41
2322,2024-09-13,United States,North America,Books,History Text,49,65.05,3187.45
2323,2024-07-14,Switzerland,Europe,Apparel,T-Shirt,4,172.74,690.96
2324,2024-06-30,United States,North America,Electronics,Laptop,12,413.66,4963.92
2325,2023-10-10,Japan,Asia,Electronics,Smartphone,41,1077.32,44170.12
2326,2023-04-01,Thailand,Asia,Electronics,Laptop,36,1020.67,36744.12
2327,2024-12-30,Turkey,Europe,Apparel,Jeans,43,248.06,10666.58
2328,2023-07-10,Italy,Europe,Electronics,Tablet,24,1219.23,29261.52
2329,2024-04-22,United Kingdom,Europe,Electronics,Smartwatch,46,718.64,33057.44
2330,2024-09-03,Vietnam,Asia,Electronics,Laptop,24,935.34,22448.16
2331,2025-07-04,Bangladesh,Asia,Apparel,Sneakers,46,191.09,8790.14
2332,2025-06-01,United Kingdom,Europe,Apparel,Sneakers,14,200.31,2804.34
2333,2024-04-20,United Kingdom,Europe,Apparel,Sneakers,45,39.85,1793.25
2334,2023-05-04,Spain,Europe,Books,Fiction Novel,45,75.49,3397.05
2335,2025-03-22,Australia,Oceania,Apparel,Dress,15,191.73,2875.95
2336,2023-02-20,Vietnam,Asia,Books,Biography,4,56.7,226.8
2337,2024-08-24,Vietnam,Asia,Electronics,Laptop,10,1285.11,12851.1
2338,2024-02-27,Saudi Arabia,Asia,Electronics,Smartwatch,44,699.86,30793.84
2339,2025-05-20,Nigeria,Africa,Apparel,Jacket,10,207.16,2071.6
2340,2025-04-04,Thailand,Asia,Electronics,Tablet,12,395.86,4750.32
2341,2024-02-07,South Korea,Asia,Books,Biography,27,31.0,837.0
2342,2023-07-16,Saudi Arabia,Asia,Apparel,Jacket,2,224.58,449.16
2343,2023-01-21,Egypt,Africa,Electronics,Tablet,46,892.26,41043.96
2344,2024-05-25,Australia,Oceania,Books,Fiction Novel,17,71.52,1215.84
2345,2023-11-15,Brazil,South America,Home Goods,Coffee Maker,3,86.97,260.91
2346,2025-07-26,Netherlands,Europe,Books,Fiction Novel,48,48.71,2338.08
2347,2023-11-26,Brazil,South America,Books,Science Journal,46,79.28,3646.88
2348,2024-06-17,Egypt,Africa,Apparel,T-Shirt,15,143.95,2159.25
2349,2025-06-15,Saudi Arabia,Asia,Apparel,Jeans,42,218.98,9197.16
2350,2023-09-01,France,Europe,Electronics,Headphones,5,286.31,1431.55
2351,2024-12-11,Netherlands,Europe,Electronics,Tablet,29,855.01,24795.29
2352,2023-06-22,Russia,Europe,Apparel,Sneakers,32,95.89,3068.48
2353,2023-05-29,Malaysia,Asia,Home Goods,Coffee Maker,39,786.86,30687.54
2354,2023-12-07,Vietnam,Asia,Books,Science Journal,49,41.46,2031.54
2355,2023-12-16,United Kingdom,Europe,Home Goods,Bed Frame,14,246.92,3456.88
2356,2024-01-02,South Korea,Asia,Electronics,Smartwatch,21,626.69,13160.49
2357,2023-05-31,Philippines,Asia,Home Goods,Vacuum Cleaner,28,249.58,6988.24
2358,2023-02-28,United States,North America,Apparel,Dress,41,141.37,5796.17
2359,2024-12-27,Canada,North America,Books,Fiction Novel,36,50.85,1830.6
2360,2023-03-13,Saudi Arabia,Asia,Electronics,Smartphone,45,1490.73,67082.85
2361,2023-05-01,Spain,Europe,Books,History Text,27,33.79,912.33
2362,2024-04-25,Brazil,South America,Books,History Text,30,25.76,772.8
2363,2025-01-05,Netherlands,Europe,Apparel,Sneakers,14,159.06,2226.84
2364,2023-05-28,Argentina,South America,Books,Biography,15,56.78,851.7
2365,2024-07-08,South Korea,Asia,Home Goods,Blender,49,621.02,30429.98
2366,2023-08-27,Canada,North America,Electronics,Smartphone,23,1409.18,32411.14
2367,2024-05-21,Philippines,Asia,Books,Cookbook,2,51.49,102.98
2368,2023-02-05,Philippines,Asia,Apparel,T-Shirt,5,137.41,687.05
2369,2023-07-14,Egypt,Africa,Electronics,Smartwatch,13,736.67,9576.71
2370,2024-04-04,Canada,North America,Apparel,T-Shirt,8,21.93,175.44
2371,2023-12-16,Egypt,Africa,Books,Biography,6,53.65,321.9
2372,2023-04-24,Switzerland,Europe,Books,Fiction Novel,26,54.2,1409.2
2373,2024-03-24,Australia,Oceania,Home Goods,Coffee Maker,10,230.39,2303.9
2374,2023-10-25,Saudi Arabia,Asia,Apparel,T-Shirt,25,167.32,4183.0
2375,2025-02-11,South Africa,Africa,Books,Cookbook,14,17.38,243.32
2376,2024-06-30,United States,North America,Electronics,Smartphone,39,262.33,10230.87
2377,2023-11-20,South Africa,Africa,Books,Cookbook,35,29.54,1033.9
2378,2025-07-14,Philippines,Asia,Books,Fiction Novel,20,65.86,1317.2
2379,2025-05-22,Mexico,North America,Apparel,Jacket,11,242.41,2666.51
2380,2025-04-11,Nigeria,Africa,Apparel,Dress,6,23.36,140.16
